Unnamed: 0,subject,date,region,eid,fiber,added,BNC ,path
818,ZFM-04019,2022-04-08,Region5G,83874b42-22d1-4057-bf2f-de21ef431a1c,probe11,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04019/2022-04-08/001/raw_photometry_data/raw_photometry.csv
146,ZFM-04533,2022-06-21,Region6G,6bec1529-d0d8-4510-982a-ba971d52b52e,probe17,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04533/2022-06-21/001/raw_photometry_data/raw_photometry.csv
525,ZFM-04019,2022-06-21,Region5G,4f7ee34f-71d7-4054-88e6-ff1179762461,probe11,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04019/2022-06-21/001/raw_photometry_data/raw_photometry.csv
528,ZFM-04534,2022-06-21,Region6G,404d1b7e-f6f2-4122-bd2d-9caa6a0e7777,probe19,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04534/2022-06-21/001/raw_photometry_data/raw_photometry.csv
541,ZFM-04392,2022-06-21,Region5G,6e6b5f30-4032-4957-9381-1715108736c8,probe14,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04392/2022-06-21/001/raw_photometry_data/raw_photometry.csv
683,ZFM-04534,2022-06-21,Region5G,404d1b7e-f6f2-4122-bd2d-9caa6a0e7777,probe18,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04534/2022-06-21/001/raw_photometry_data/raw_photometry.csv
696,ZFM-04022,2022-06-21,Region6G,324879a7-f689-40a9-9af9-fe9bf1b0243e,probe12,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-06-21/001/raw_photometry_data/raw_photometry.csv
270,ZFM-04533,2022-06-22,Region6G,32600700-5ccd-4207-8be6-60d5e14f1521,probe17,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04533/2022-06-22/001/raw_photometry_data/raw_photometry.csv
569,ZFM-04392,2022-06-22,Region5G,311ba5e2-c81b-4432-962d-a706d2cc2020,probe14,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04392/2022-06-22/001/raw_photometry_data/raw_photometry.csv
2,ZFM-04533,2022-06-23,Region6G,ae863de5-ad09-406a-99c9-c3264e4568b9,probe17,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04533/2022-06-23/001/raw_photometry_data/raw_photometry.csv
187,ZFM-04019,2022-06-23,Region5G,291e25f7-b35f-4d11-815f-1429127059d4,probe11,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04019/2022-06-23/001/raw_photometry_data/raw_photometry.csv
466,ZFM-04026,2022-06-23,Region5G,c17222b4-e336-4145-b81d-b0bdc4f27392,probe10,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04026/2022-06-23/001/raw_photometry_data/raw_photometry.csv
759,ZFM-04392,2022-06-23,Region5G,3957a214-c434-471d-a5f7-3702ebffa584,probe14,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04392/2022-06-23/001/raw_photometry_data/raw_photometry.csv
875,ZFM-04022,2022-06-23,Region6G,486af030-47d0-4d14-961c-6d213dd75e63,probe13,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-06-23/001/raw_photometry_data/raw_photometry.csv
269,ZFM-04022,2022-06-24,Region6G,51db0443-8031-42ca-a6f5-1a96f3fb3275,probe12,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-06-24/001/raw_photometry_data/raw_photometry.csv
317,ZFM-04019,2022-06-24,Region5G,87a8de43-8576-450c-be35-4fccaa4e1d14,probe11,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04019/2022-06-24/001/raw_photometry_data/raw_photometry.csv
445,ZFM-04026,2022-06-24,Region5G,ee16e42d-6e5f-4613-b703-3b2766c2d00e,probe10,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04026/2022-06-24/002/raw_photometry_data/raw_photometry.csv
464,ZFM-04533,2022-06-24,Region6G,9208e3b9-2859-4149-9cf2-40604dba5b8b,probe17,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04533/2022-06-24/001/raw_photometry_data/raw_photometry.csv
589,ZFM-04022,2022-06-24,Region5G,51db0443-8031-42ca-a6f5-1a96f3fb3275,probe13,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-06-24/001/raw_photometry_data/raw_photometry.csv
13,ZFM-04022,2022-06-27,Region5G,384bf21a-eba2-43ff-b177-b6455e65882a,probe12,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-06-27/001/raw_photometry_data/raw_photometry.csv
293,ZFM-04022,2022-06-27,Region6G,384bf21a-eba2-43ff-b177-b6455e65882a,probe13,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-06-27/001/raw_photometry_data/raw_photometry.csv
501,ZFM-04026,2022-06-27,Region5G,79d47202-be82-4965-ad3b-72e1d02d5a6a,probe10,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04026/2022-06-27/001/raw_photometry_data/raw_photometry.csv
318,ZFM-04392,2022-06-28,Region5G,075ebed2-3e1b-471e-bc78-97f979dd765e,probe14,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04392/2022-06-28/001/raw_photometry_data/raw_photometry.csv
457,ZFM-04022,2022-06-28,Region6G,dc6bbad4-418a-42b9-b61d-d0390765fb81,probe12,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-06-28/001/raw_photometry_data/raw_photometry.csv
618,ZFM-04026,2022-06-28,Region5G,230a9de6-54dd-46b3-a5c6-0b4cb1e4e841,probe10,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04026/2022-06-28/001/raw_photometry_data/raw_photometry.csv
516,ZFM-04533,2022-06-29,Region6G,00359579-9b3b-45e5-a642-f6d0d7eb4805,probe17,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04533/2022-06-29/001/raw_photometry_data/raw_photometry.csv
625,ZFM-04022,2022-06-29,Region6G,56e5d6d4-d5ac-445e-8672-443104e7535f,probe13,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-06-29/001/raw_photometry_data/raw_photometry.csv
801,ZFM-04392,2022-06-29,Region5G,542dba14-4b70-487c-bd7c-30f359db5c5e,probe14,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04392/2022-06-29/001/raw_photometry_data/raw_photometry.csv
851,ZFM-04026,2022-06-29,Region5G,74d044a1-6aba-4f3d-bacd-46afa7369feb,probe10,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04026/2022-06-29/001/raw_photometry_data/raw_photometry.csv
96,ZFM-04022,2022-06-30,Region6G,5d93d92e-ea91-44ff-b807-88b8e5338ded,probe13,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-06-30/001/raw_photometry_data/raw_photometry.csv
,ZFM-04022,2022-06-30,Region5G,5d93d92e-ea91-44ff-b807-88b8e5338ded,probe12,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-06-30/001/raw_photometry_data/raw_photometry.csv
143,ZFM-04392,2022-06-30,Region5G,0d47bd57-d11a-4471-bb89-b5eb3a2e2bec,probe14,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04392/2022-06-30/001/raw_photometry_data/raw_photometry.csv
821,ZFM-04533,2022-06-30,Region6G,3b071f26-a052-4879-8f9d-05af95c384e3,probe17,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04533/2022-06-30/001/raw_photometry_data/raw_photometry.csv
,ZFM-04022,2022-07-05,Region5G,,probe12,new,,/mnt/h0/kb/data/external_drive/HCW_S2_23082021/Sorted_Files/2022-07-05/PhotometryData_N2_D6_TCW_05Jul20220.csv
251,ZFM-04019,2022-07-05,Region5G,410de9ba-bc77-48c6-8586-cdf070c13ff8,probe11,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04019/2022-07-05/003/raw_photometry_data/raw_photometry.csv
470,ZFM-04392,2022-07-05,Region5G,29ba7a76-41e6-44d8-ba92-479bbbdcd8a3,probe14,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04392/2022-07-05/002/raw_photometry_data/raw_photometry.csv
,ZFM-04392,2022-07-05,Region6G,29ba7a76-41e6-44d8-ba92-479bbbdcd8a3,probe16,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04392/2022-07-05/002/raw_photometry_data/raw_photometry.csv
652,ZFM-04026,2022-07-05,Region5G,99a68192-3997-4291-92ae-f2353ccac951,probe10,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04026/2022-07-05/001/raw_photometry_data/raw_photometry.csv
657,ZFM-04533,2022-07-05,Region6G,3010638a-1087-4388-a16e-c7e900e19cf7,probe17,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04533/2022-07-05/002/raw_photometry_data/raw_photometry.csv
,ZFM-04534,2022-07-05,Region6G,,probe18,new,,/mnt/h0/kb/data/external_drive/HCW_S2_23082021/Sorted_Files/2022-07-05/PhotometryData_N2_D6_TCW_05Jul20220.csv
451,ZFM-04022,2022-07-06,Region6G,8668aced-ae6c-4ade-be11-33b93c3a3828,probe13,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-07-06/001/raw_photometry_data/raw_photometry.csv
564,ZFM-04022,2022-07-06,Region5G,8668aced-ae6c-4ade-be11-33b93c3a3828,probe12,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-07-06/001/raw_photometry_data/raw_photometry.csv
580,ZFM-04392,2022-07-06,Region5G,58b53cc4-b7e2-4f56-99ae-e38dbc1915ee,probe14,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04392/2022-07-06/001/raw_photometry_data/raw_photometry.csv
328,ZFM-04026,2022-07-07,Region6G,0deade5f-dad7-4137-8934-ca266cf61da4,probe10,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04026/2022-07-07/001/raw_photometry_data/raw_photometry.csv
478,ZFM-04533,2022-07-07,Region6G,f6aa4217-3e2d-4e90-97ca-dcdb00640bcf,probe17,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04533/2022-07-07/001/raw_photometry_data/raw_photometry.csv
542,ZFM-04392,2022-07-07,Region5G,2f077b13-0f3a-411c-abdf-d29d6e985699,probe14,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04392/2022-07-07/001/raw_photometry_data/raw_photometry.csv
561,ZFM-04019,2022-07-07,Region5G,272372d1-526f-4291-b18c-49d0d4140dbb,probe11,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04019/2022-07-07/002/raw_photometry_data/raw_photometry.csv
565,ZFM-04022,2022-07-07,Region5G,bb34f7f9-5c10-46a4-b863-b5d1767c9b61,probe13,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-07-07/001/raw_photometry_data/raw_photometry.csv
,ZFM-04022,2022-07-07,Region6G,bb34f7f9-5c10-46a4-b863-b5d1767c9b61,probe12,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-07-07/001/raw_photometry_data/raw_photometry.csv
20,ZFM-04392,2022-07-08,Region6G,69ac6890-de0c-4036-b017-fa747e4fdcc8,probe14,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04392/2022-07-08/001/raw_photometry_data/raw_photometry.csv
38,ZFM-04022,2022-07-08,Region5G,a374d7dd-0d78-4a9d-b663-1791c47b2be0,probe13,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-07-08/001/raw_photometry_data/raw_photometry.csv
,ZFM-04022,2022-07-08,Region6G,a374d7dd-0d78-4a9d-b663-1791c47b2be0,probe12,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-07-08/001/raw_photometry_data/raw_photometry.csv
472,ZFM-04019,2022-07-08,Region5G,4f585aa9-ada0-4e2e-90d4-2542e5dbf782,probe11,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04019/2022-07-08/001/raw_photometry_data/raw_photometry.csv
624,ZFM-04026,2022-07-08,Region5G,de9c676c-04b2-40ba-8bf8-75946f45d165,probe10,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04026/2022-07-08/001/raw_photometry_data/raw_photometry.csv
736,ZFM-04533,2022-07-08,Region6G,13959173-e911-40d7-a518-1b3031d66a74,probe17,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04533/2022-07-08/001/raw_photometry_data/raw_photometry.csv
,ZFM-04022,2022-07-13,Region6G,,probe12,new; no photometry file? ,,
9,ZFM-04019,2022-07-13,Region5G,41cc34ab-deda-480b-b957-380abb2117c0,probe11,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04019/2022-07-13/001/raw_photometry_data/raw_photometry.csv
476,ZFM-04392,2022-07-13,Region5G,aded7c18-0b2c-4ae7-8a42-c531f8392a78,probe14,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04392/2022-07-13/001/raw_photometry_data/raw_photometry.csv
532,ZFM-04026,2022-07-13,Region6G,84e93650-3efb-43cf-bf48-25d5009a21c4,probe10,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04026/2022-07-13/001/raw_photometry_data/raw_photometry.csv
90,ZFM-04026,2022-07-14,Region5G,5d4e5359-bb38-45ce-90d7-629141255e4f,probe10,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04026/2022-07-14/001/raw_photometry_data/raw_photometry.csv
175,ZFM-04022,2022-07-14,Region6G,2130575d-5834-42c0-b4c9-c195cba80cb8,probe13,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-07-14/001/raw_photometry_data/raw_photometry.csv
485,ZFM-03448,2022-07-14,Region6G,2c687f92-d996-4fd0-a029-b5688a442e7b,probe07,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03448/2022-07-14/001/raw_photometry_data/raw_photometry.csv
488,ZFM-04019,2022-07-14,Region5G,2252b3ed-f900-4509-bf77-37d47b56da7a,probe11,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04019/2022-07-14/001/raw_photometry_data/raw_photometry.csv
320,ZFM-03448,2022-07-15,Region6G,213654d5-3de9-4f8b-b751-cea42a038966,probe07,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03448/2022-07-15/001/raw_photometry_data/raw_photometry.csv
322,ZFM-04026,2022-07-15,Region5G,cbe64a6f-c7d7-486f-940f-7d7494a09621,probe10,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04026/2022-07-15/001/raw_photometry_data/raw_photometry.csv
358,ZFM-04019,2022-07-15,Region5G,26e1b376-61dd-4d64-b0ab-ac4e6b8b9385,probe11,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04019/2022-07-15/001/raw_photometry_data/raw_photometry.csv
566,ZFM-04022,2022-07-15,Region6G,9c37c6e0-9bf0-4bde-b79a-4d6e95886350,probe12,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-07-15/002/raw_photometry_data/raw_photometry.csv
210,ZFM-03448,2022-07-18,Region6G,ac7f2db2-8864-4cb8-b1bd-4ff6a6a6b6fb,probe07,,0,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03448/2022-07-18/001/raw_photometry_data/raw_photometry.csv
672,ZFM-04022,2022-07-18,Region6G,173b48e4-8201-44f5-8c36-7886afcd82e2,probe13 ,,0,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-07-18/001/raw_photometry_data/raw_photometry.csv
,ZFM-04019,2022-07-18,Region5G,,probe11,new,1,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04019/2022-07-18/003/raw_photometry_data/raw_photometry.csv
,ZFM-04026,2022-07-18,Region5G,,probe10,new,1,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04026/2022-07-18/001/raw_photometry_data/raw_photometry.csv
,ZFM-04026,2022-07-19,Region5G,,probe10,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04026/2022-07-19/003/raw_photometry_data/raw_photometry.csv
147,ZFM-03448,2022-07-19,Region6G,fc9d1f13-6138-4ffa-97cf-5dcddc4274f7,probe07,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03448/2022-07-19/001/raw_photometry_data/raw_photometry.csv
583,ZFM-04392,2022-07-19,Region6G,f8b7c1d7-afbb-41a7-a62a-1eb27d40838f,probe14,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04392/2022-07-19/002/raw_photometry_data/raw_photometry.csv
671,ZFM-04019,2022-07-19,Region5G,f24c2389-1716-4827-a14c-3a11dee6a754,probe11,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04019/2022-07-19/001/raw_photometry_data/raw_photometry.csv
16,ZFM-04392,2022-07-20,Region5G,b46fed22-974a-448b-854f-9ca7731a10c2,probe14,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04392/2022-07-20/002/raw_photometry_data/raw_photometry.csv
462,ZFM-04026,2022-07-20,Region6G,8af59882-3b50-4f1b-873c-46040587775b,probe10,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04026/2022-07-20/002/raw_photometry_data/raw_photometry.csv
560,ZFM-04019,2022-07-20,Region5G,aa211f0c-94df-4f8a-9775-b8fcec3f5138,probe11,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04019/2022-07-20/001/raw_photometry_data/raw_photometry.csv
598,ZFM-03448,2022-07-20,Region6G,1a17fceb-4852-41e9-9c84-9c0531dc6fb4,probe07,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03448/2022-07-20/001/raw_photometry_data/raw_photometry.csv
,ZFM-04022,2022-07-21,Region5G,8f62399f-e198-47d7-9bec-1d6e475ffc46,probe12,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-07-21/001/raw_photometry_data/raw_photometry.csv
166,ZFM-04022,2022-07-21,Region6G,8f62399f-e198-47d7-9bec-1d6e475ffc46,probe13,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-07-21/001/raw_photometry_data/raw_photometry.csv
755,ZFM-04026,2022-07-21,Region5G,5a4cd1ef-d734-4f27-a23b-61229e8f3593,probe10,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04026/2022-07-21/001/raw_photometry_data/raw_photometry.csv
876,ZFM-03448,2022-07-21,Region6G,fc6d3c69-d34c-4a67-a411-9a7cea755d13,probe07,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03448/2022-07-21/001/raw_photometry_data/raw_photometry.csv
,ZFM-04022,2022-07-22,Region6G,f930de5b-41d4-4bd7-9a54-8ae4f81b99f7,probe12,new ,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-07-22/001/raw_photometry_data/raw_photometry.csv
171,ZFM-04022,2022-07-22,Region5G,f930de5b-41d4-4bd7-9a54-8ae4f81b99f7,probe13,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-07-22/001/raw_photometry_data/raw_photometry.csv
504,ZFM-03448,2022-07-22,Region6G,ac67f0cb-ac9e-4945-86b9-f63a67362284,probe07,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03448/2022-07-22/001/raw_photometry_data/raw_photometry.csv
608,ZFM-04392,2022-07-22,Region5G,927a971d-f814-4818-b68e-6934077f1ab6,probe14,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04392/2022-07-22/002/raw_photometry_data/raw_photometry.csv
857,ZFM-04534,2022-07-22,Region6G,ce52f37b-006e-4583-ba68-23a5d43c7923,probe18,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04534/2022-07-22/002/raw_photometry_data/raw_photometry.csv
866,ZFM-04026,2022-07-22,Region5G,91ffdde6-b175-4ae0-ad18-0f6ec19405e5,probe10,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04026/2022-07-22/001/raw_photometry_data/raw_photometry.csv
449,ZFM-03448,2022-07-25,Region5G,c62e967d-642d-4ada-b291-0f6ab38f8b49,probe07,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-03448/2022-07-25/001/raw_photometry_data/raw_photometry.csv
453,ZFM-04392,2022-07-25,Region6G,2048d4be-7510-428a-93eb-c581306cfa6c,probe14,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04392/2022-07-25/001/raw_photometry_data/raw_photometry.csv
695,ZFM-04026,2022-07-25,Region5G,78bbffca-cd76-4f00-9c73-9dc2a528ac62,probe10,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04026/2022-07-25/001/raw_photometry_data/raw_photometry.csv
727,ZFM-04019,2022-07-25,Region6G,68270221-4c79-489c-8d5e-ed859970954c,probe11,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04019/2022-07-25/001/raw_photometry_data/raw_photometry.csv
363,ZFM-04022,2022-07-26,Region6G,bc7a39b5-0e99-41e0-ba01-03a1380e1237,probe13,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-07-26/002/raw_photometry_data/raw_photometry.csv
,ZFM-04022,2022-07-26,Region5G,bc7a39b5-0e99-41e0-ba01-03a1380e1237,probe12,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-07-26/002/raw_photometry_data/raw_photometry.csv
369,ZFM-04026,2022-07-26,Region5G,0ffc12d9-6d44-443d-8e6b-2c1339b654fb,probe10,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04026/2022-07-26/001/raw_photometry_data/raw_photometry.csv
575,ZFM-04019,2022-07-26,Region5G,9114002e-9a3e-429f-94b9-28ed5d1a5c74,probe11,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04019/2022-07-26/001/raw_photometry_data/raw_photometry.csv
607,ZFM-04533,2022-07-26,Region6G,9f2406f1-2f03-4f39-b134-bba8b2f436f8,probe17,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04533/2022-07-26/001/raw_photometry_data/raw_photometry.csv
626,ZFM-04392,2022-07-26,Region6G,5b32bfcb-5736-4b14-911b-fb68809e8dd5,probe14,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04392/2022-07-26/001/raw_photometry_data/raw_photometry.csv
276,ZFM-04533,2022-07-27,Region6G,9e1ef756-123c-40a8-9fb1-32b1558cd98b,probe17,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04533/2022-07-27/001/raw_photometry_data/raw_photometry.csv
334,ZFM-04019,2022-07-27,Region5G,04482c20-f984-4d90-97d6-6791bae1e6f7,probe11,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04019/2022-07-27/001/raw_photometry_data/raw_photometry.csv
505,ZFM-04026,2022-07-27,Region6G,296c7e55-e338-43f2-b5bb-2ad6e0c52436,probe10,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04026/2022-07-27/001/raw_photometry_data/raw_photometry.csv
849,ZFM-04392,2022-07-27,Region5G,a1b3d18a-41f3-4b57-9c2f-f9e205841764,probe14,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04392/2022-07-27/001/raw_photometry_data/raw_photometry.csv
,ZFM-04022,2022-07-27,Region6G,,probe13,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-07-27/003/raw_photometry_data/raw_photometry.csv
,ZFM-04022,2022-07-27,Region5G,,probe12,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-07-27/003/raw_photometry_data/raw_photometry.csv
61,ZFM-04533,2022-07-28,Region6G,ec3dff4e-7d64-48c1-90a7-a35aeeb33f88,probe17,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04533/2022-07-28/001/raw_photometry_data/raw_photometry.csv
581,ZFM-04019,2022-07-28,Region5G,f69347b3-5b5b-4032-b5ea-a4667be6b17b,probe11,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04019/2022-07-28/001/raw_photometry_data/raw_photometry.csv
659,ZFM-04392,2022-07-28,Region6G,c8406da0-92d7-453d-b137-cd114f52fb16,probe14,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04392/2022-07-28/001/raw_photometry_data/raw_photometry.csv
689,ZFM-04022,2022-07-28,Region6G,45335143-4cdb-4f55-bda3-3d2046b6b7e7,probe13 ,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-07-28/002/raw_photometry_data/raw_photometry.csv
,ZFM-04022,2022-07-28,Region5G,45335143-4cdb-4f55-bda3-3d2046b6b7e7,probe12,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-07-28/002/raw_photometry_data/raw_photometry.csv
692,ZFM-04026,2022-07-28,Region5G,990aff49-5e4b-4b75-a597-3b4dd3b29720,probe10,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04026/2022-07-28/001/raw_photometry_data/raw_photometry.csv
107,ZFM-04022,2022-07-29,Region6G,3dffc578-3fa8-4d01-b0df-a61a5593be46,probe12,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-07-29/001/raw_photometry_data/raw_photometry.csv
161,ZFM-04022,2022-07-29,Region5G,3dffc578-3fa8-4d01-b0df-a61a5593be46,probe13 ,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04022/2022-07-29/001/raw_photometry_data/raw_photometry.csv
189,ZFM-04392,2022-07-29,Region6G,7daf84bd-3ad7-47bd-b877-2843313713e5,probe14,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04392/2022-07-29/001/raw_photometry_data/raw_photometry.csv
252,ZFM-04026,2022-07-29,Region5G,24f07e1c-d027-4275-8ce5-c8a21800fcf6,probe10,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04026/2022-07-29/001/raw_photometry_data/raw_photometry.csv
600,ZFM-04019,2022-07-29,Region5G,4649407f-6f77-4edc-977b-a3a017f08f22,probe11,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04019/2022-07-29/001/raw_photometry_data/raw_photometry.csv
241,ZFM-04533,2022-08-02,Region6G,5791db3b-4911-4c8f-ae5e-1d6cc2ff586e,probe17,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04533/2022-08-02/001/raw_photometry_data/raw_photometry.csv
503,ZFM-04392,2022-08-02,Region5G,32358ab3-eed4-46f7-9f3c-fab5f3aa6029,probe14,new,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04392/2022-08-02/001/raw_photometry_data/raw_photometry.csv
864,ZFM-04026,2022-08-02,Region6G,4bd1973d-8d44-4843-85dd-d672ed2a3329,probe10,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04026/2022-08-02/001/raw_photometry_data/raw_photometry.csv
877,ZFM-04019,2022-08-02,Region5G,699dc94d-e141-42d7-afa5-ab9a1fa000f8,probe11,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04019/2022-08-02/001/raw_photometry_data/raw_photometry.csv
309,ZFM-04019,2022-08-03,Region6G,1c9d6859-0acd-4e41-9def-a9a08384c18f,probe11,,,/mnt/h0/kb/data/one/mainenlab/Subjects/ZFM-04019/2022-08-03/001/raw_photometry_data/raw_photometry.csv
