path,subject,date,region,folder1,folder2,present
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-10-05/001,ZFM-06268,2023-10-05,Region6G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-10-06/001,ZFM-06268,2023-10-06,Region6G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-10-10/001,ZFM-06268,2023-10-10,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-10-11/001,ZFM-06268,2023-10-11,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-10-13/001,ZFM-06268,2023-10-13,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-10-16/001,ZFM-06268,2023-10-16,Region6G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-10-17/003,ZFM-06268,2023-10-17,Region6G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-10-18/001,ZFM-06268,2023-10-18,Region6G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-10-19/001,ZFM-06268,2023-10-19,Region6G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-10-21/001,ZFM-06268,2023-10-21,Region3G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-10-23/001,ZFM-06268,2023-10-23,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-10-24/002,ZFM-06268,2023-10-24,Region6G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-10-25/001,ZFM-06268,2023-10-25,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-10-26/001,ZFM-06268,2023-10-26,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-10-31/001,ZFM-06268,2023-10-31,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-11-02/001,ZFM-06268,2023-11-02,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-11-03/001,ZFM-06268,2023-11-03,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-11-04/001,ZFM-06268,2023-11-04,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-11-09/001,ZFM-06268,2023-11-09,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-11-14/001,ZFM-06268,2023-11-14,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-11-15/001,ZFM-06268,2023-11-15,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-11-16/001,ZFM-06268,2023-11-16,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-11-17/001,ZFM-06268,2023-11-17,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-11-23/001,ZFM-06268,2023-11-23,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-11-24/001,ZFM-06268,2023-11-24,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-11-28/001,ZFM-06268,2023-11-28,Region6G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-11-29/001,ZFM-06268,2023-11-29,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-11-30/001,ZFM-06268,2023-11-30,Region6G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-12-04/001,ZFM-06268,2023-12-04,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-12-05/001,ZFM-06268,2023-12-05,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-12-06/001,ZFM-06268,2023-12-06,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-12-19/001,ZFM-06268,2023-12-19,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-12-20/001,ZFM-06268,2023-12-20,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-12-22/001,ZFM-06268,2023-12-22,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-12-27/001,ZFM-06268,2023-12-27,Region6G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2023-12-28/001,ZFM-06268,2023-12-28,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2024-01-04/001,ZFM-06268,2024-01-04,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2024-01-05/001,ZFM-06268,2024-01-05,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2024-01-09/001,ZFM-06268,2024-01-09,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2024-01-10/001,ZFM-06268,2024-01-10,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2024-01-11/001,ZFM-06268,2024-01-11,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2024-01-12/001,ZFM-06268,2024-01-12,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2024-01-15/001,ZFM-06268,2024-01-15,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2024-01-16/001,ZFM-06268,2024-01-16,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2024-01-17/001,ZFM-06268,2024-01-17,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2024-01-18/001,ZFM-06268,2024-01-18,Region5G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2024-01-19/001,ZFM-06268,2024-01-19,Region5G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2024-01-24/001,ZFM-06268,2024-01-24,Region5G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2024-03-25/001,ZFM-06268,2024-03-25,,False,False,no
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2024-03-26/001,ZFM-06268,2024-03-26,,False,False,no
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2024-03-27/001,ZFM-06268,2024-03-27,,False,False,no
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06268/2024-03-28/001,ZFM-06268,2024-03-28,,False,False,no
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-07-04/001,ZFM-06271,2023-07-04,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-07-05/001,ZFM-06271,2023-07-05,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-07-06/001,ZFM-06271,2023-07-06,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-07-07/001,ZFM-06271,2023-07-07,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-07-10/002,ZFM-06271,2023-07-10,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-07-11/001,ZFM-06271,2023-07-11,Region3G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-07-12/001,ZFM-06271,2023-07-12,Region3G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-07-13/002,ZFM-06271,2023-07-13,Region3G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-07-14/003,ZFM-06271,2023-07-14,Region3G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-07-17/002,ZFM-06271,2023-07-17,Region3G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-07-18/001,ZFM-06271,2023-07-18,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-07-19/001,ZFM-06271,2023-07-19,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-07-20/001,ZFM-06271,2023-07-20,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-07-21/001,ZFM-06271,2023-07-21,Region3G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-07-25/001,ZFM-06271,2023-07-25,Region3G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-08-14/001,ZFM-06271,2023-08-14,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-08-15/002,ZFM-06271,2023-08-15,Region3G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-08-16/001,ZFM-06271,2023-08-16,Region3G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-08-17/001,ZFM-06271,2023-08-17,Region4G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-08-18/001,ZFM-06271,2023-08-18,Region3G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-08-21/002,ZFM-06271,2023-08-21,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-08-22/001,ZFM-06271,2023-08-22,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-08-23/001,ZFM-06271,2023-08-23,Region3G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-08-24/010,ZFM-06271,2023-08-24,Region3G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-08-25/001,ZFM-06271,2023-08-25,Region5G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-08-28/001,ZFM-06271,2023-08-28,Region3G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-08-29/002,ZFM-06271,2023-08-29,Region5G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-08-31/001,ZFM-06271,2023-08-31,Region5G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-09-01/001,ZFM-06271,2023-09-01,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-09-04/001,ZFM-06271,2023-09-04,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-09-05/001,ZFM-06271,2023-09-05,Region3G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-09-06/001,ZFM-06271,2023-09-06,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-09-07/001,ZFM-06271,2023-09-07,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-09-08/002,ZFM-06271,2023-09-08,Region3G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-09-13/001,ZFM-06271,2023-09-13,Region3G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-09-14/001,ZFM-06271,2023-09-14,Region3G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-09-15/001,ZFM-06271,2023-09-15,Region3G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-09-18/001,ZFM-06271,2023-09-18,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-09-20/001,ZFM-06271,2023-09-20,Region3G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-09-28/001,ZFM-06271,2023-09-28,Region3G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-10-02/001,ZFM-06271,2023-10-02,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-10-03/001,ZFM-06271,2023-10-03,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-10-04/001,ZFM-06271,2023-10-04,Region6G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-10-05/003,ZFM-06271,2023-10-05,Region6G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-10-06/001,ZFM-06271,2023-10-06,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-10-09/001,ZFM-06271,2023-10-09,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-10-10/001,ZFM-06271,2023-10-10,Region6G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-10-11/001,ZFM-06271,2023-10-11,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-10-13/001,ZFM-06271,2023-10-13,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-10-16/001,ZFM-06271,2023-10-16,Region3G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-10-17/001,ZFM-06271,2023-10-17,Region3G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-10-18/001,ZFM-06271,2023-10-18,Region6G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-10-19/001,ZFM-06271,2023-10-19,Region6G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-10-21/001,ZFM-06271,2023-10-21,Region3G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-10-23/001,ZFM-06271,2023-10-23,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-10-24/001,ZFM-06271,2023-10-24,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-10-25/001,ZFM-06271,2023-10-25,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-10-31/002,ZFM-06271,2023-10-31,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-11-02/001,ZFM-06271,2023-11-02,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-11-03/001,ZFM-06271,2023-11-03,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-11-04/001,ZFM-06271,2023-11-04,Region6G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-11-09/001,ZFM-06271,2023-11-09,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-11-14/001,ZFM-06271,2023-11-14,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-11-15/001,ZFM-06271,2023-11-15,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-11-16/001,ZFM-06271,2023-11-16,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-11-17/001,ZFM-06271,2023-11-17,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-11-23/001,ZFM-06271,2023-11-23,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-11-24/003,ZFM-06271,2023-11-24,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-11-28/001,ZFM-06271,2023-11-28,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-11-29/001,ZFM-06271,2023-11-29,Region6G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-11-30/001,ZFM-06271,2023-11-30,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-12-04/001,ZFM-06271,2023-12-04,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-12-05/001,ZFM-06271,2023-12-05,Region6G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-12-06/001,ZFM-06271,2023-12-06,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-12-19/001,ZFM-06271,2023-12-19,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-12-20/001,ZFM-06271,2023-12-20,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-12-22/001,ZFM-06271,2023-12-22,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-12-27/001,ZFM-06271,2023-12-27,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2023-12-28/001,ZFM-06271,2023-12-28,Region3G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2024-01-03/001,ZFM-06271,2024-01-03,,False,False,no
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2024-01-04/001,ZFM-06271,2024-01-04,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2024-01-05/001,ZFM-06271,2024-01-05,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2024-01-08/001,ZFM-06271,2024-01-08,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2024-01-09/001,ZFM-06271,2024-01-09,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2024-01-10/001,ZFM-06271,2024-01-10,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2024-01-11/001,ZFM-06271,2024-01-11,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2024-01-12/001,ZFM-06271,2024-01-12,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2024-01-15/002,ZFM-06271,2024-01-15,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2024-01-16/001,ZFM-06271,2024-01-16,Region5G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2024-01-17/001,ZFM-06271,2024-01-17,Region5G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2024-01-18/001,ZFM-06271,2024-01-18,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2024-01-19/001,ZFM-06271,2024-01-19,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2024-01-24/001,ZFM-06271,2024-01-24,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06271/2024-03-18/001,ZFM-06271,2024-03-18,,False,False,no
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06272/2023-07-04/001,ZFM-06272,2023-07-04,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06272/2023-07-05/001,ZFM-06272,2023-07-05,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06272/2023-07-06/001,ZFM-06272,2023-07-06,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06272/2023-07-07/003,ZFM-06272,2023-07-07,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06272/2023-07-10/002,ZFM-06272,2023-07-10,,False,False,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06272/2023-07-11/001,ZFM-06272,2023-07-11,Region3G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06272/2023-07-11/001,ZFM-06272,2023-07-11,Region4G,True,True,A
/media/kceniabougrova/Seagate Basic/IBL_server_PC_20250529/kb/data/one/mainenlab/Subjects/ZFM-06272/2023-07-12/001,ZFM-06272,2023-07-12,Region3G,True,True,A
